LON;LAT;FECHA;CALLE;NUMERO;M2;DOLARES;PESOS;U_S_M2;Z_M2;BARRIOS;COMUNA
-58.501408949523274;-34.620290913034779;2012/12/13;BERNALDES;1800;168.0;255000;;1517.9;0.0;MONTE CASTRO;10
-58.43818650102169;-34.624730394329632;2012/12/14;BERTRES;500;175.0;329000;;1880.0;0.0;CABALLITO;6
-58.465957835979097;-34.542911168725908;2012/12/14;BESARES;1900;139.0;265000;;1906.5;0.0;NUÑEZ;13
-58.475955105864585;-34.604898891266757;2012/12/14;BIARRITZ;2300;166.0;190000;;1144.6;0.0;VILLA DEL PARQUE;11
-58.450872831118637;-34.62425194777623;2012/12/07;BIEDMA, JOSE JUAN;10;136.0;350000;;2573.5;0.0;CABALLITO;6
-58.451344273631427;-34.623235003556687;2012/12/10;BIEDMA, JOSE JUAN;100;136.0;350000;;2573.5;0.0;CABALLITO;6
-58.453374611490553;-34.618891424602921;2012/12/14;BIEDMA, JOSE JUAN;500;492.0;550000;;1117.9;0.0;CABALLITO;6
-58.448959109436508;-34.63112039715633;2012/12/17;BILBAO, FRANCISCO;1400;265.0;285000;;1075.5;0.0;PARQUE CHACABUCO;7
-58.416225001799496;-34.608575802987019;2012/12/04;BILLINGHURST;200;1134.0;600000;;529.1;0.0;ALMAGRO;5
-58.460856987635744;-34.560436957799432;2012/12/10;BLANCO ENCALADA;2600;242.0;0;3300000;2788.6;13636.4;BELGRANO;13
-58.461750817334149;-34.56096529804482;2012/12/07;BLANCO ENCALADA;2700;690.0;495000;;717.4;0.0;BELGRANO;13
-58.463609654653837;-34.56206405440799;2012/12/17;BLANCO ENCALADA;2900;272.0;1300000;;4779.4;0.0;BELGRANO;13
-58.471034877262149;-34.56597875541955;2012/12/07;BLANCO ENCALADA;3600;1380.0;1000000;;724.6;0.0;BELGRANO;13
-58.480369542343489;-34.571804976909441;2012/12/13;BLANCO ENCALADA;4600;378.0;750000;;1984.1;0.0;VILLA URQUIZA;12
-58.422893846460333;-34.614741905429945;2012/12/10;BOCAYUVA, QUINTINO;200;217.0;390000;;1797.2;0.0;ALMAGRO;5
-58.421356489214283;-34.626200355939794;2012/12/17;BOCAYUVA, QUINTINO;1100;357.0;480000;;1344.5;0.0;BOEDO;5
-58.416012275498169;-34.63532126510718;2012/12/10;BOEDO;1800;152.0;250000;;1644.7;0.0;BOEDO;5
-58.432678404290392;-34.613097517356962;2012/12/10;BOGOTA;100;420.0;1190000;;2833.3;0.0;CABALLITO;6
-58.453370074953938;-34.621724224790384;2012/12/10;BOGOTA;1600;703.0;1700000;;2418.2;0.0;CABALLITO;6
-58.458838453920471;-34.623591011351174;2012/12/11;BOGOTA;2000;144.0;349000;;2423.6;0.0;FLORES;7
-58.485000549495119;-34.634615851798877;2012/12/11;BOLAÑOS;100;270.0;280000;;1037.0;0.0;VELEZ SARSFIELD;10
-58.467667285609203;-34.625179422566802;2012/12/17;BOLIVIA;500;242.0;435000;;1797.5;0.0;FLORES;7
-58.491687569485762;-34.592260437650452;2012/12/13;BOLIVIA;3600;153.0;170000;;1111.1;0.0;AGRONOMIA;15
-58.498159703351256;-34.585098532574868;2012/12/04;BOLIVIA;4600;128.0;170000;;1328.1;0.0;VILLA PUEYRREDON;12
-58.435883630251283;-34.627165127252312;2012/12/10;BONIFACIO, JOSE;600;162.0;0;4800000;6059.2;29629.6;CABALLITO;6
-58.438800593876891;-34.627592500122859;2012/12/10;BONIFACIO, JOSE;800;162.0;0;1920000;2423.7;11851.9;CABALLITO;6
-58.446501407279847;-34.628728736861085;2012/12/10;BONIFACIO, JOSE;1400;441.0;0;4800000;2225.8;10884.4;CABALLITO;6
-58.44795381573482;-34.628953001246302;2012/12/14;BONIFACIO, JOSE;1500;415.0;880000;;2120.5;0.0;CABALLITO;6
-58.459484019057513;-34.63202102729138;2012/12/11;BONIFACIO, JOSE;2300;944.0;1500000;;1589.0;0.0;FLORES;7
-58.461148003033102;-34.632521573417939;2012/12/11;BONIFACIO, JOSE;2400;600.0;0;4200000;1431.5;7000.0;FLORES;7
-58.462558978292705;-34.632948280699907;2012/12/11;BONIFACIO, JOSE;2500;240.0;0;1500000;1278.1;6250.0;FLORES;7
-58.463886238108969;-34.633353797927342;2012/12/17;BONIFACIO, JOSE;2600;258.0;580000;;2248.1;0.0;FLORES;7
-58.466590805844945;-34.634176768161723;2012/12/11;BONIFACIO, JOSE;2800;288.0;0;1800000;1278.1;6250.0;FLORES;7
-58.467894568514794;-34.634583966550835;2012/12/07;BONIFACIO, JOSE;2900;190.0;300000;;1578.9;0.0;FLORES;7
-58.471687390512365;-34.635770475662646;2012/12/11;BONIFACIO, JOSE;3200;594.0;0;4200000;1446.0;7070.7;FLORES;7
-58.473798393786964;-34.636522046901945;2012/12/11;BONIFACIO, JOSE;3400;324.0;295000;;910.5;0.0;FLORESTA;10
-58.480402683788711;-34.639183015356757;2012/12/10;BONIFACIO, JOSE;4000;344.0;320000;;930.2;0.0;PARQUE AVELLANEDA;9
-58.458089272023898;-34.631403186338261;2012/12/17;BONORINO, ESTEBAN, Cnel.;300;247.0;380000;;1538.5;0.0;FLORES;7
-58.494117655377622;-34.571812874421248;2012/12/13;BONORINO, MARTINIANO;3000;120.0;135000;;1125.0;0.0;VILLA URQUIZA;12
-58.446052915366018;-34.590187410238244;2012/12/17;BONPLAND;800;216.0;0;3500000;3313.6;16203.7;CHACARITA;15
-58.437480678189203;-34.583276793058282;2012/12/11;BONPLAND;1700;170.0;610000;;3588.2;0.0;PALERMO;14
-58.436548654729975;-34.582463394216667;2012/12/14;BONPLAND;1800;215.0;425000;;1976.7;0.0;PALERMO;14
-58.435805747223938;-34.581814952504828;2012/12/14;BONPLAND;1900;525.0;730000;;1390.5;0.0;PALERMO;14
-58.434656463641204;-34.580811876475607;2012/12/14;BONPLAND;2000;383.0;1100000;;2872.1;0.0;PALERMO;14
-58.433735859678869;-34.580008324166101;2012/12/11;BONPLAND;2100;171.0;440000;;2573.1;0.0;PALERMO;14
-58.425500929457243;-34.585505470521554;2012/12/11;BORGES, JORGE LUIS;2100;416.0;1650000;;3966.3;0.0;PALERMO;14
-58.424374736862646;-34.584598869525379;2012/12/11;BORGES, JORGE LUIS;2200;243.0;0;3000000;2524.7;12345.7;PALERMO;14
-58.407490662956818;-34.606635218357091;2012/12/10;BOULOGNE SUR MER;300;1750.0;5000000;;2857.1;0.0;BALVANERA;3
-58.40680869991845;-34.604407687824626;2012/12/04;BOULOGNE SUR MER;500;1750.0;5000000;;2857.1;0.0;BALVANERA;3
-58.406486357899972;-34.603177489335444;2012/12/14;BOULOGNE SUR MER;600;1626.0;5000000;;3075.0;0.0;BALVANERA;3
-58.457134559970065;-34.625779749703639;2012/12/17;BOYACA;79;12.0;25000;;2083.3;0.0;FLORES;7
-58.459041078223706;-34.623564691882244;2012/10/11;BOYACA;300;380.0;500000;;1315.8;0.0;FLORES;7
-58.460539503469462;-34.621402944850011;2012/12/17;BOYACA;500;344.0;765000;;2223.8;0.0;FLORES;7
-58.463377950605654;-34.617405381507801;2012/12/10;BOYACA;900;297.0;333000;;1121.2;0.0;FLORES;7
-58.491420318279864;-34.644154709977343;2012/12/10;BRAGADO;4700;280.0;225000;;803.6;0.0;PARQUE AVELLANEDA;9
-58.356449546345189;-34.633462306766063;2012/12/07;BRANDSEN;200;838.0;199000;;237.5;0.0;BOCA;4
-58.359278995522878;-34.63461013389697;2012/12/07;BRANDSEN;400;1600.0;500000;;312.5;0.0;BOCA;4
-58.36361439689643;-34.636373755131821;2012/12/07;BRANDSEN;700;700.0;250000;;357.1;0.0;BOCA;4
-58.376106373751767;-34.62636992997777;2012/12/17;BRASIL;800;787.0;550000;;698.9;0.0;SAN TELMO;1
-58.377003804095978;-34.626529713898343;2012/12/17;BRASIL;867;784.0;570000;;727.0;0.0;CONSTITUCION;1
-58.386962935025693;-34.628783022379416;2012/12/11;BRASIL;1500;230.0;300000;;1304.3;0.0;CONSTITUCION;1
-58.39086999222156;-34.629459589664044;2012/12/14;BRASIL;1800;184.0;700000;;3804.3;0.0;CONSTITUCION;1
-58.405906426145471;-34.633795194847998;2012/12/14;BRASIL;3000;145.0;280000;;1931.0;0.0;PARQUE PATRICIOS;4
-58.415684352894033;-34.59669964980278;2012/12/14;BRAVO, MARIO;1100;359.0;1370000;;3816.2;0.0;PALERMO;14
-58.355940441794765;-34.63412993897218;2012/12/10;BRIN, Ministro;1200;256.0;75000;;293.0;0.0;BOCA;4
-58.359716358777511;-34.633596483618376;2012/12/10;BROWN, ALTE.;1000;860.0;1100000;;1279.1;0.0;BOCA;4
-58.359226546026036;-34.634433304938561;2012/12/10;BROWN, ALTE.;1100;1575.0;1700000;;1079.4;0.0;BOCA;4
-58.527613484262957;-34.621438665300786;2012/10/11;BRUSELAS;1400;230.0;160000;;695.7;0.0;VILLA REAL;10
-58.495137799982601;-34.568003907738387;2012/12/13;BUCARELLI;3300;180.0;190000;;1055.6;0.0;VILLA URQUIZA;12
-58.46810408295984;-34.617339154221632;2012/12/17;BUFANO, ALFREDO R.;1200;451.0;430000;;953.4;0.0;FLORES;7
-58.480986422288908;-34.600775141477634;2012/12/13;BUFANO, ALFREDO R.;2900;240.0;260000;;1083.3;0.0;VILLA DEL PARQUE;11
-58.418811106570274;-34.609681990350161;2012/12/10;BULNES;100;1972.0;5500000;;2789.0;0.0;ALMAGRO;5
-58.417871890615778;-34.599983842587022;2012/12/10;BULNES;1000;352.0;0;3877000;2252.4;11014.2;ALMAGRO;5
-58.417163908832251;-34.596653476250744;2012/12/17;BULNES;1300;234.0;0;2550000;2228.5;10897.4;PALERMO;14
-58.416587064113983;-34.594100127039745;2012/12/11;BULNES;1500;882.0;0;8400000;1947.6;9523.8;PALERMO;14
-58.494076162638336;-34.575227426245206;2012/12/13;BURELA;2700;420.0;460000;;1095.2;0.0;VILLA URQUIZA;12
-58.497657957360595;-34.570785206982876;2012/12/13;BURELA;3200;919.0;620000;;674.6;0.0;VILLA URQUIZA;12
-58.525269146591221;-34.637291814807796;2012/12/13;BYNNON;6700;189.0;120000;;634.9;0.0;LINIERS;9
-58.508620904093114;-34.584874049003105;2012/10/11;CABEZON, JOSE LEON;3200;130.0;115000;;884.6;0.0;VILLA PUEYRREDON;12
-58.465253627767929;-34.552846003330835;2012/12/11;CABILDO;3200;488.0;1950000;;3995.9;0.0;NUÑEZ;13
-58.469531462293389;-34.547495110400369;2012/12/11;CABILDO;3900;544.0;2000000;;3676.5;0.0;SAAVEDRA;12
-58.473911892430394;-34.541621823264393;2012/12/14;CABILDO;4700;631.0;2000000;;3169.6;0.0;SAAVEDRA;12
-58.475052436808163;-34.540080600219333;2012/12/10;CABILDO;4900;986.0;620000;;628.8;0.0;SAAVEDRA;12
-58.414212731488732;-34.596909952325746;2012/10/11;CABRERA, JOSE A.;2400;468.0;880000;;1880.3;0.0;RECOLETA;2
-58.410198689091303;-34.597086878354808;2012/12/14;CABRERA, JOSE A.;3100;650.0;790000;;1215.4;0.0;RECOLETA;2
-58.414212731488732;-34.596909952325746;2012/12/14;CABRERA, JOSE A.;3400;300.0;750000;;2500.0;0.0;RECOLETA;2
-58.417002582414533;-34.596783971647739;2012/12/17;CABRERA, JOSE A.;3600;240.0;0;2520000;2147.2;10500.0;PALERMO;14
-58.425458190809422;-34.594959186207298;2012/12/14;CABRERA, JOSE A.;4300;465.0;600000;;1290.3;0.0;PALERMO;14
-58.433168751511396;-34.589480087545773;2012/12/14;CABRERA, JOSE A.;5100;243.0;449000;;1847.7;0.0;PALERMO;14
-58.434061467642586;-34.588838040733798;2012/12/14;CABRERA, JOSE A.;5200;356.0;710000;;1994.4;0.0;PALERMO;14
-58.438197926493196;-34.585846200404461;2012/10/11;CABRERA, JOSE A.;5600;250.0;565000;;2260.0;0.0;PALERMO;14
-58.441349785705874;-34.583516774938353;2012/12/14;CABRERA, JOSE A.;5900;485.0;670000;;1381.4;0.0;PALERMO;14
-58.442406147750887;-34.582737582222933;2012/12/17;CABRERA, JOSE A.;6000;70.0;340000;;4857.1;0.0;PALERMO;14
-58.441613176679134;-34.623876749263964;2012/12/07;CACHIMAYO;300;376.0;940000;;2500.0;0.0;CABALLITO;6
-58.441484334522272;-34.625052563014613;2012/12/10;CACHIMAYO;400;153.0;0;2100000;2806.9;13725.5;CABALLITO;6
-58.441322436370754;-34.626526972247788;2012/12/10;CACHIMAYO;500;72.0;0;2100000;5964.6;29166.7;CABALLITO;6
-58.475974189741621;-34.678955944387546;2012/12/13;CAFAYATE;4300;350.0;315000;;900.0;0.0;VILLA LUGANO;8
-58.37726433517463;-34.619861990727912;2012/12/13;CALVO, CARLOS;800;240.0;400000;;1666.7;0.0;SAN TELMO;1
-58.38730200777082;-34.620094144294768;2012/12/07;CALVO, CARLOS;1500;406.0;370000;;911.3;0.0;CONSTITUCION;1
-58.388790673599594;-34.620188051077918;2012/12/04;CALVO, CARLOS;1600;1631.0;545000;;334.2;0.0;CONSTITUCION;1
-58.395760187745914;-34.620763979509192;2012/12/10;CALVO, CARLOS;2100;432.0;545000;;1261.6;0.0;SAN CRISTOBAL;3
-58.399779472524827;-34.621042163618817;2012/10/11;CALVO, CARLOS;2400;260.0;290000;;1115.4;0.0;SAN CRISTOBAL;3
-58.40276115306807;-34.621269227977997;2012/12/17;CALVO, CARLOS;2700;520.0;400000;;769.2;0.0;SAN CRISTOBAL;3
-58.410517332467577;-34.622821591409235;2012/12/07;CALVO, CARLOS;3200;520.0;265000;;509.6;0.0;SAN CRISTOBAL;3
-58.454961593086288;-34.635134841801218;2012/12/17;CAMACUA;700;431.0;690000;;1600.9;0.0;FLORES;7
-58.44186658982683;-34.599084555514246;2012/12/13;CAMARGO;700;307.0;650000;;2117.3;0.0;VILLA CRESPO;15
-58.444743922017501;-34.596493474275114;2012/12/13;CAMARGO;1000;580.0;1000000;;1724.1;0.0;VILLA CRESPO;15
-58.445652310212445;-34.595675986942197;2012/12/13;CAMARGO;1100;325.0;400000;;1230.8;0.0;VILLA CRESPO;15
-58.486555009031619;-34.615702144102713;2012/12/13;CAMARONES;3400;224.0;220000;;982.1;0.0;VILLA SANTA RITA;11
-58.494043854870185;-34.621617780915841;2012/12/11;CAMARONES;4200;104.0;0;1700000;3342.8;16346.2;FLORESTA;10
-58.503912052093703;-34.627919005296597;2012/12/11;CAMARONES;5100;216.0;220000;;1018.5;0.0;VELEZ SARSFIELD;10
-58.47821712426348;-34.624576729660518;2012/12/10;CAMPANA;700;374.0;850000;;2272.7;0.0;FLORESTA;10
-58.509899976808917;-34.587076928776277;2012/12/13;CAMPANA;5000;261.0;215000;;823.8;0.0;VILLA DEVOTO;11
-58.43667481998208;-34.569435512141588;2012/12/11;CAMPOS, LUIS M.;800;264.0;0;6000000;4647.7;22727.3;PALERMO;14
-58.517004314944693;-34.651379166623336;2012/12/17;CANADA DE GOMEZ;1200;217.0;210000;;967.7;0.0;LINIERS;9
-58.520885910112746;-34.609346163521657;2012/12/13;CANTILO;4900;358.0;360000;;1005.6;0.0;VILLA DEVOTO;11
-58.523291153955824;-34.610973418712668;2012/12/13;CANTILO;5100;212.0;220000;;1037.7;0.0;VILLA DEVOTO;11
-58.488444814631187;-34.572084953190959;2012/12/13;CAPDEVILA;2700;350.0;980000;;2800.0;0.0;VILLA URQUIZA;12
-58.477602257882637;-34.603049547775463;2012/12/13;CARACAS;2600;91.0;90000;;989.0;0.0;VILLA DEL PARQUE;11
-58.496300358394201;-34.581301922279607;2012/12/13;CARACAS;4800;208.0;330000;;1586.5;0.0;VILLA PUEYRREDON;12
-58.511000795718239;-34.660327907126842;2012/12/10;CARHUE;2200;142.0;80000;;563.4;0.0;MATADEROS;9
-58.503246579729549;-34.666782685683621;2012/12/10;CARHUE;2800;208.0;130000;;625.0;0.0;MATADEROS;9
-58.498788367338726;-34.670107130978408;2012/12/17;CARHUE;3100;593.0;220000;;371.0;0.0;MATADEROS;9
-58.48676614725548;-34.609230765722607;2012/12/13;CARRANZA, ADOLFO P.;3100;117.0;170000;;1453.0;0.0;VILLA DEL PARQUE;11
-58.442559629676794;-34.586019911809629;2012/12/17;CARRANZA, ANGEL JUSTINIANO;1300;95.0;360000;;3789.5;0.0;CHACARITA;15
-58.440073703861685;-34.584244669307644;2012/12/14;CARRANZA, ANGEL JUSTINIANO;1600;660.0;1400000;;2121.2;0.0;PALERMO;14
-58.489577631225373;-34.585316779682529;2012/12/13;CARRIL, SALVADOR MARIA DEL;2100;173.2;325000;;1876.4;0.0;VILLA PUEYRREDON;12
-58.492426693877583;-34.587283249409595;2012/12/13;CARRIL, SALVADOR MARIA DEL;2400;320.0;350000;;1093.8;0.0;AGRONOMIA;15
-58.499357290943315;-34.59158544478597;2012/12/13;CARRIL, SALVADOR MARIA DEL;3000;340.0;600000;;1764.7;0.0;AGRONOMIA;15
-58.518257087177453;-34.603027255602562;2012/12/13;CARRIL, SALVADOR MARIA DEL;4500;252.0;360000;;1428.6;0.0;VILLA DEVOTO;11
-58.397365967065497;-34.635778674474743;2012/12/11;CASEROS;2500;2080.0;3300000;;1586.5;0.0;PARQUE PATRICIOS;4
-58.405295652115747;-34.636925127685579;2012/12/11;CASEROS;3000;442.0;2000000;;4524.9;0.0;PARQUE PATRICIOS;4
-58.413125296846381;-34.638560092642209;2012/12/11;CASEROS;3400;344.0;470000;;1366.3;0.0;NUEVA POMPEYA;4
-58.414485387365538;-34.638798814069752;2012/12/11;CASEROS;3500;256.0;420000;;1640.6;0.0;NUEVA POMPEYA;4
-58.432023047010269;-34.598075489645311;2012/12/13;CASTILLO;200;463.0;890000;;1922.2;0.0;VILLA CRESPO;15
-58.433478765757549;-34.59652219583014;2012/12/11;CASTILLO;400;256.0;520000;;2031.3;0.0;VILLA CRESPO;15
-58.436067896219804;-34.593756492184951;2012/12/13;CASTILLO;700;118.0;465000;;3940.7;0.0;VILLA CRESPO;15
-58.439221505715004;-34.591206084714656;2012/12/14;CASTILLO;1100;275.0;400000;;1454.5;0.0;VILLA CRESPO;15
-58.397299222861214;-34.631848681888755;2012/12/10;CASTILLO;2300;756.0;260000;;343.9;0.0;PARQUE PATRICIOS;4
-58.400038414846087;-34.632778587279802;2012/12/11;CASTILLO;2600;392.0;400000;;1020.4;0.0;PARQUE PATRICIOS;4
-58.405809294550188;-34.634851667633427;2012/12/11;CASTILLO;3000;1444.0;2100000;;1454.3;0.0;PARQUE PATRICIOS;4
-58.400038414846087;-34.632778587279802;2012/12/14;CASTILLO, CATULO;2600;1390.0;400000;;287.8;0.0;PARQUE PATRICIOS;4
-58.405809294550188;-34.634851667633427;2012/12/14;CASTILLO, CATULO;3000;225.0;235000;;1044.4;0.0;PARQUE PATRICIOS;4
-58.405809294550188;-34.634851667633427;2012/12/14;CASTILLO, CATULO;3000;2688.0;2100000;;781.3;0.0;PARQUE PATRICIOS;4
-58.420095239798634;-34.625986425793322;2012/12/10;CASTRO;1100;306.0;315000;;1029.4;0.0;BOEDO;5
-58.418671655660575;-34.625779482641065;2012/12/04;CASTRO, BARROS;1100;1582.0;895000;;565.7;0.0;BOEDO;5
-58.418258378701864;-34.628265786856531;2012/12/10;CASTRO, BARROS;1300;375.0;550000;;1466.7;0.0;BOEDO;5
-58.417901764010992;-34.629080285437261;2012/12/10;CASTRO, BARROS;1400;1580.0;1290000;;816.5;0.0;BOEDO;5
-58.417619112367561;-34.631569543799827;2012/12/10;CASTRO, BARROS;1600;128.0;160000;;1250.0;0.0;BOEDO;5
-58.490991280158497;-34.642583304208443;2012/12/13;CASTRO, EMILIO;4700;160.0;130000;;812.5;0.0;VILLA LURO;10
-58.404139211272657;-34.622697846812265;2012/12/11;CATAMARCA;1100;313.0;580000;;1853.0;0.0;SAN CRISTOBAL;3
-58.401944234044791;-34.631204180056415;2012/12/10;CATAMARCA;1800;438.0;179500;;409.8;0.0;PARQUE PATRICIOS;4
-58.490945307889397;-34.580521164078085;2012/12/13;CERETTI;2200;303.0;650000;;2145.2;0.0;VILLA URQUIZA;12
-58.491546828804516;-34.579751555294159;2012/12/13;CERETTI;2300;333.0;620000;;1861.9;0.0;VILLA URQUIZA;12
-58.497855465867119;-34.572475743967914;2012/12/17;CERETTI;3100;624.0;365000;;584.9;0.0;VILLA URQUIZA;12
-58.365142261485474;-34.646256599480765;2012/12/10;CERRI, DANIEL, Gral.;1100;190.0;35000;;184.2;0.0;BOCA;4
-58.368245046101954;-34.646571737948669;2012/12/17;CERRI, DANIEL, Gral.;1300;304.0;199500;;656.3;0.0;BOCA;4
-58.371677798430596;-34.64729382022005;2012/12/10;CERRI, DANIEL, Gral.;1600;188.8;280000;;1483.1;0.0;BARRACAS;4
-58.505855371377095;-34.624579973733617;2012/12/13;CERVANTES;1600;216.0;0;1500000;1420.1;6944.4;MONTE CASTRO;10
-58.506850353412716;-34.623819345258866;2012/12/11;CERVANTES;1700;464.0;480000;;1034.5;0.0;MONTE CASTRO;10
-58.516129297302435;-34.616706548895685;2012/12/13;CERVANTES;2600;560.0;340000;;607.1;0.0;VILLA DEVOTO;11
-58.446904163356905;-34.567264301645977;2012/12/17;CESPEDES;2200;160.0;0;3000000;3834.4;18750.0;PALERMO;14
-58.449052097131307;-34.569718566859741;2012/12/17;CESPEDES;2500;243.0;850000;;3497.9;0.0;COLEGIALES;13
-58.388676590161985;-34.620022520475757;2012/12/17;CEVALLOS, VIRREY;1000;288.0;450000;;1562.5;0.0;CONSTITUCION;1
-58.38778258898045;-34.630074662905976;2012/12/17;CEVALLOS, VIRREY;1800;360.0;320000;;888.9;0.0;CONSTITUCION;1
-58.375637425627346;-34.619695516065399;2012/12/13;CHACABUCO;1000;143.0;340000;;2377.6;0.0;SAN TELMO;1
-58.375387718104413;-34.623382749519372;2012/12/13;CHACABUCO;1300;342.0;850000;;2485.4;0.0;SAN TELMO;1
-58.406178050743897;-34.594326734062683;2012/12/14;CHARCAS;2800;462.0;1800000;;3896.1;0.0;RECOLETA;2
-58.418887000182174;-34.587030023045713;2012/12/17;CHARCAS;3900;72.0;0;1500000;4260.4;20833.3;PALERMO;14
-58.424974908500424;-34.58248530387305;2012/12/11;CHARCAS;4500;261.0;0;3900000;3055.7;14942.5;PALERMO;14
-58.453490958348745;-34.582235583501657;2012/12/17;CHARLONE;700;280.0;150000;;535.7;0.0;CHACARITA;15
-58.493429077144263;-34.651465414477606;2012/12/14;CHASCOMUS;5200;2000.0;1200000;;600.0;0.0;MATADEROS;9
-58.406442033141616;-34.630560988325279;2012/12/14;CHICLANA;3000;266.0;260000;;977.4;0.0;PARQUE PATRICIOS;4
-58.40940009573972;-34.633244716907328;2012/12/10;CHICLANA;3200;555.0;680000;;1225.2;0.0;PARQUE PATRICIOS;4
-58.412304587828444;-34.63532445325994;2012/12/10;CHICLANA;3400;136.0;270000;;1985.3;0.0;BOEDO;5
-58.415485135747765;-34.637240316113193;2012/12/11;CHICLANA;3600;225.0;0;2100000;1908.7;9333.3;BOEDO;5
-58.418349527413028;-34.639421845009139;2012/12/11;CHICLANA;3900;750.0;1850000;;2466.7;0.0;NUEVA POMPEYA;4
-58.428373076137248;-34.645844500272574;2012/10/11;CHILAVERT, MARTINIANO, Cnel.;1600;62.0;55000;;887.1;0.0;NUEVA POMPEYA;4
-58.385899462972262;-34.616553155707763;2012/10/11;CHILE;1500;641.0;900000;;1404.1;0.0;MONSERRAT;1
-58.387496215375052;-34.616572941945378;2012/12/14;CHILE;1600;250.0;310000;;1240.0;0.0;MONSERRAT;1
-58.39607489169142;-34.617066142224978;2012/12/17;CHILE;2200;540.0;550000;;1018.5;0.0;BALVANERA;3
-58.40789385618001;-34.618887156395111;2012/10/11;CHILE;2900;270.0;250000;;925.9;0.0;BALVANERA;3
-58.488152355988348;-34.623559972597498;2012/12/11;CHIVILCOY;1100;240.0;298000;;1241.7;0.0;FLORESTA;10
-58.498024730477269;-34.615777213539502;2012/12/10;CHIVILCOY;2000;526.0;380000;;722.4;0.0;MONTE CASTRO;10
-58.439048912750842;-34.576045115778683;2012/12/17;CIUDAD DE LA PAZ;100;307.0;280000;;912.1;0.0;PALERMO;14
-58.440342594831513;-34.575310468621929;2012/12/14;CIUDAD DE LA PAZ;200;216.0;500000;;2314.8;0.0;PALERMO;14
-58.442495247708756;-34.573924293712899;2012/12/14;CIUDAD DE LA PAZ;400;390.0;1300000;;3333.3;0.0;PALERMO;14
-58.451859849960186;-34.568331011095744;2012/12/17;CIUDAD DE LA PAZ;1500;354.0;1500000;;4237.3;0.0;COLEGIALES;13
-58.460194253918829;-34.559913567762912;2012/12/10;CIUDAD DE LA PAZ;2400;348.0;0;3120000;1833.4;8965.5;BELGRANO;13
-58.468587042236024;-34.550767656704735;2012/12/14;CIUDAD DE LA PAZ;3500;100.0;300000;;3000.0;0.0;NUÑEZ;13
-58.470019723166523;-34.548906820121076;2012/12/17;CIUDAD DE LA PAZ;3700;253.0;0;3000000;2424.9;11857.7;SAAVEDRA;12
-58.374057087876466;-34.623392663983353;2012/12/13;COCHABAMBA;600;321.0;550000;;1713.4;0.0;SAN TELMO;1
-58.377064201602742;-34.623624443154647;2012/12/17;COCHABAMBA;800;870.0;1500000;;1724.1;0.0;CONSTITUCION;1
-58.399033360021832;-34.624779732074508;2012/12/17;COCHABAMBA;2400;225.0;0;1700000;1545.1;7555.6;SAN CRISTOBAL;3
-58.418063803994571;-34.618662231720478;2012/12/10;COLOMBRES;500;270.0;0;1920000;1454.2;7111.1;ALMAGRO;5
-58.416711501885182;-34.628973135361029;2012/12/07;COLOMBRES;1300;1780.0;450000;;252.8;0.0;BOEDO;5
-58.416467939779118;-34.632802266010806;2012/12/10;COLOMBRES;1600;450.0;170000;;377.8;0.0;BOEDO;5
-58.397860357116834;-34.638111807693221;2012/12/11;COLONIA;200;1320.0;1100000;;833.3;0.0;PARQUE PATRICIOS;4
-58.393019698570015;-34.615771834463587;2012/12/10;COMBATE DE LOS POZOS;600;715.0;1300000;;1818.2;0.0;BALVANERA;3
-58.393026505477856;-34.616976097244979;2012/12/07;COMBATE DE LOS POZOS;700;224.0;360000;;1607.1;0.0;BALVANERA;3
-58.393047235963834;-34.619494681181358;2012/12/11;COMBATE DE LOS POZOS;900;328.0;0;3705000;2310.0;11295.7;SAN CRISTOBAL;3
-58.39214600670207;-34.626433571462222;2012/12/17;COMBATE DE LOS POZOS;1500;448.0;450000;;1004.5;0.0;SAN CRISTOBAL;3
-58.473118345376754;-34.583418956865565;2012/12/14;COMBATIENTES DE MALVINAS;3200;384.0;650000;;1692.7;0.0;PARQUE CHAS;15
-58.479409904814531;-34.623740800013174;2012/12/07;CONCORDIA;900;181.0;400000;;2209.9;0.0;FLORESTA;10
-58.492355303068543;-34.612980685493;2012/12/13;CONCORDIA;2100;280.0;360000;;1285.7;0.0;VILLA SANTA RITA;11
-58.467609633687253;-34.628789356993302;2012/12/17;CONDARCO;100;179.0;300000;;1676.0;0.0;FLORES;7
-58.471285457920722;-34.620406895441839;2012/12/07;CONDARCO;1000;472.0;490000;;1038.1;0.0;FLORES;7
-58.475777346059409;-34.614182215703536;2012/12/13;CONDARCO;1600;297.0;258000;;868.7;0.0;VILLA SANTA RITA;11
-58.452655653545328;-34.572599797535162;2012/12/07;CONESA;1100;192.0;285000;;1484.4;0.0;COLEGIALES;13
-58.475298283653132;-34.549945222598858;2012/12/11;CONESA;3900;306.0;290000;;947.7;0.0;SAAVEDRA;12
-58.456384409666882;-34.55243346775336;2012/12/14;CONGRESO;1800;202.0;980000;;4851.5;0.0;BELGRANO;13
-58.459366761685828;-34.553983307370785;2012/12/10;CONGRESO;2100;450.0;990000;;2200.0;0.0;BELGRANO;13
-58.461242770198389;-34.554966827499115;2012/12/07;CONGRESO;2300;1715.0;1580000;;921.3;0.0;BELGRANO;13
