X;Y;CALLE;NUMERO;M2;DOLARES;U_S_M2;FOT;COTIZ;BARRIO;COMUNA;DIRECCION NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-34.61583761659496;-58.40443818714704;REPUBLICA BOLIVARIANA DE VENEZUELA;2700;241;470000;1950.2;0;14.5;BALVANERA;COMUNA 3;REPUBLICA BOLIVARIANA DE VENEZUELA 2700;1096;C1096ABV
-34.61666596246493;-58.410893870377414;REPUBLICA BOLIVARIANA DE VENEZUELA;3200;423;620000;1465.7;3;14.5;BALVANERA;COMUNA 3;REPUBLICA BOLIVARIANA DE VENEZUELA 3200;1211;C1211AAJ
-34.61828230096106;-58.39594911177504;RINCON;800;150;250000;1666.7;0;14.5;BALVANERA;COMUNA 3;RINCON 800;1227;C1227ACF
-34.62164445062441;-58.39561309191107;RINCON;1100;215;480000;2232.6;2.5;14.5;SAN CRISTOBAL;COMUNA 3;RINCON 1100;1227;C1227ACL
-34.6114466991736;-58.52407204085497;RIO SALADO;3400;150;170000;1133.3;1.2;14.5;VILLA DEVOTO;COMUNA 11;RIO SALADO 3400;1419;C1419CCB
-34.60859207910143;-58.38336386105066;RIVADAVIA AV.;1200;338;850000;2514.8;0;14.5;MONSERRAT;COMUNA 1;RIVADAVIA AV. 1200;1033;C1033AAO
-34.629702122370205;-58.46528105812706;RIVADAVIA AV.;7100;520;1300000;2500;5;14.5;FLORES;COMUNA 7;RIVADAVIA AV. 7100;1406;C1406GMN
-34.63527653718364;-58.48750712830217;RIVADAVIA AV.;8800;224;390000;1741.1;0;14.5;VELEZ SARSFIELD;COMUNA 10;RIVADAVIA AV. 8800;1407;C1407DYW
-34.63635589544226;-58.49200203458207;RIVADAVIA AV.;9100;271;450000;1660.5;0;14.5;VELEZ SARSFIELD;COMUNA 10;RIVADAVIA AV. 9100;1407;C1407DYZ
-34.6391962653607;-58.509913905510174;RIVADAVIA AV.;10400;770;1300000;1688.3;0;14.5;VILLA LURO;COMUNA 10;RIVADAVIA AV. 10400;1408;C1408AAQ
-34.639395268619225;-58.512882307096035;RIVADAVIA AV.;10600;197;295000;1497.5;0;14.5;LINIERS;COMUNA 9;RIVADAVIA AV. 10600;1408;C1408AAS
-34.639162844929814;-58.518662751012776;RIVADAVIA AV.;11000;171;650000;3801.2;0;14.5;LINIERS;COMUNA 9;RIVADAVIA AV. 11000;1408;C1408AAW
-34.60286458440184;-58.48503225689437;RIVAS, GRAL.;2700;108;125000;1157.4;1.2;14.5;VILLA DEL PARQUE;COMUNA 11;RIVAS, GRAL. 2700;1417;C1417FZB
-34.632299716632836;-58.46124272513609;RIVERA INDARTE AV.;300;251;430000;1713.1;0;14.5;FLORES;COMUNA 7;RIVERA INDARTE AV. 300;1406;C1406DXF
-34.65815111545089;-58.43220610441188;RIVERA INDARTE AV.;3200;252;70000;277.8;2;14.5;VILLA SOLDATI;COMUNA 8;RIVERA INDARTE AV. 3200;;
-34.5610548778658;-58.46856197949778;RIVERA, PEDRO I., DR.;3200;252;1000000;3968.3;3.5;14.5;COGHLAN;COMUNA 12;RIVERA, PEDRO I., DR. 3200;1428;C1428BQP
-34.57571414413734;-58.494912489326715;RIVERA, PEDRO I., DR.;5700;156;350000;2243.6;3;14.5;VILLA URQUIZA;COMUNA 12;RIVERA, PEDRO I., DR. 5700;1431;C1431BVX
-34.57654329059438;-58.49642207040776;RIVERA, PEDRO I., DR.;5800;233;370000;1588;3;14.5;VILLA URQUIZA;COMUNA 12;RIVERA, PEDRO I., DR. 5800;1431;C1431BVZ
-34.57654329059438;-58.49642207040776;RIVERA, PEDRO I., DR.;5800;1200;1700000;1416.7;3;14.5;VILLA URQUIZA;COMUNA 12;RIVERA, PEDRO I., DR. 5800;1431;C1431BVZ
;;ROCAMORA;4000;173;390000;2254.3;3.5;14.5;;;;;
-34.64117712519502;-58.364147896792055;ROCHA;1000;384;150000;390.6;3;14.5;BOCA;COMUNA 4;ROCHA 1000;1166;C1166AFB
-34.597749120510265;-58.46103537747259;RODRIGUEZ, MANUEL A., GENERAL;2600;155;190000;1225.8;2;14.5;PATERNAL;COMUNA 15;RODRIGUEZ, MANUEL A., GENERAL 2600;1416;C1416CND
;;ROOSEVELT FRANKLIN D.;4300;360;410000;1138.9;1.6;14.5;;;;;
-34.5755237506505;-58.49036001891952;ROOSEVELT FRANKLIN D. AV.;5400;815;1750000;2147.2;3;14.5;VILLA URQUIZA;COMUNA 12;ROOSEVELT FRANKLIN D. AV. 5400;1431;C1431BZL
-34.57611703528083;-58.49145252073005;ROOSEVELT FRANKLIN D. AV.;5500;224;340000;1517.9;3;14.5;VILLA URQUIZA;COMUNA 12;ROOSEVELT FRANKLIN D. AV. 5500;1431;C1431BZN
-34.57611703528083;-58.49145252073005;ROOSEVELT FRANKLIN D. AV.;5500;277;520000;1877.3;3;14.5;VILLA URQUIZA;COMUNA 12;ROOSEVELT FRANKLIN D. AV. 5500;1431;C1431BZN
-34.58188812334269;-58.46042154112242;ROSETI;1300;226;370000;1637.2;2;14.5;CHACARITA;COMUNA 15;ROSETI 1300;1427;C1427BVZ
-34.581853157689316;-58.46180134463277;ROSETI;1400;313;380000;1214.1;2;14.5;VILLA ORTUZAR;COMUNA 15;ROSETI 1400;1427;C1427BWB
-34.54536127060845;-58.4737839577277;RUIZ HUIDOBRO;2600;387;480000;1240.3;1.6;14.5;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO 2600;1429;C1429DNP
-34.547641297717725;-58.48031570277371;RUIZ HUIDOBRO;3200;295;350000;1186.4;1.6;14.5;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO 3200;1429;C1429DOB
-34.55539710313486;-58.49469535286217;RUIZ HUIDOBRO AV.;4800;387;480000;1240.3;1.6;14.5;SAAVEDRA;COMUNA 12;RUIZ HUIDOBRO AV. 4800;1430;C1430CKS
-34.61664227793416;-58.40266343907105;SAAVEDRA;600;393;350000;890.6;3;14.5;BALVANERA;COMUNA 3;SAAVEDRA 600;1229;C1229ACB
-34.61968370861595;-58.4021143967217;SAAVEDRA;900;220;199000;904.5;0;14.5;SAN CRISTOBAL;COMUNA 3;SAAVEDRA 900;1229;C1229ACH
-34.61660956148615;-58.38744152026936;SAENZ PEÑA, LUIS, PRES.;700;1556;2750000;1767.4;4.2;14.5;MONSERRAT;COMUNA 1;SAENZ PEÑA, LUIS, PRES. 700;1110;C1110AAN
-34.61983520408586;-58.38729001732053;SAENZ PEÑA, LUIS, PRES.;1000;282;480000;1702.1;4.2;14.5;CONSTITUCION;COMUNA 1;SAENZ PEÑA, LUIS, PRES. 1000;1110;C1110AAT
-34.66486461054479;-58.51200438482808;SALADILLO;2400;300;150000;500;0;14.5;MATADEROS;COMUNA 9;SALADILLO 2400;1440;C1440FFV
;;SALCEDO;2600;330;270000;818.2;0;14.5;;;;;
-34.631881195973364;-58.406102171125774;SALCEDO;3000;171;330000;1929.8;0;14.5;PARQUE PATRICIOS;COMUNA 4;SALCEDO 3000;1259;C1259ABH
-34.631881195973364;-58.406102171125774;SALCEDO;3000;215;380000;1767.4;0;14.5;PARQUE PATRICIOS;COMUNA 4;SALCEDO 3000;1259;C1259ABH
-34.63298158175577;-58.4113583425554;SALCEDO;3300;348;320000;919.5;1.6;14.5;PARQUE PATRICIOS;COMUNA 4;SALCEDO 3300;1259;C1259ABN
-34.63334847132682;-58.41291156726245;SALCEDO;3400;420;280000;666.7;0;14.5;BOEDO;COMUNA 5;SALCEDO 3400;1259;C1259ABP
-34.60980456043612;-58.41996218118617;SALGUERO, JERONIMO;100;912;2000000;2193;4;14.5;ALMAGRO;COMUNA 5;SALGUERO, JERONIMO 100;1177;C1177ADB
-34.60980456043612;-58.41996218118617;SALGUERO, JERONIMO;100;1026;1300000;1267.1;0;14.5;ALMAGRO;COMUNA 5;SALGUERO, JERONIMO 100;1177;C1177ADB
-34.600919280761005;-58.419241437316444;SALGUERO, JERONIMO;800;225;330000;1466.7;0;14.5;ALMAGRO;COMUNA 5;SALGUERO, JERONIMO 800;1177;C1177AEN
-34.59962300969824;-58.419078999755115;SALGUERO, JERONIMO;900;224;450000;2008.9;3;14.5;ALMAGRO;COMUNA 5;SALGUERO, JERONIMO 900;1177;C1177AEP
;;SALMUN FEIJOO;1200;192;140000;729.2;1.2;14.5;;;;;
;;SALMUN FEIJOO;1200;1198;680000;567.6;0;14.5;;;;;
;;SALOM;300;261;150000;574.7;3.8;14.5;;;;;
-34.647997302958295;-58.37855696146566;SAN ANTONIO;500;353;320000;906.5;0;14.5;BARRACAS;COMUNA 4;SAN ANTONIO 500;1276;C1276ADD
-34.61628285449314;-58.48997107156465;SAN BLAS;3600;271;315000;1162.4;0;14.5;VILLA SANTA RITA;COMUNA 11;SAN BLAS 3600;1407;C1407FTF
-34.62214268630074;-58.496959840129726;SAN BLAS;4400;230;180000;782.6;1.2;14.5;FLORESTA;COMUNA 10;SAN BLAS 4400;1407;C1407FTV
-34.63077006232892;-58.50896812166431;SAN BLAS;5400;365;315000;863;1.2;14.5;VILLA LURO;COMUNA 10;SAN BLAS 5400;1407;C1407FUP
-34.63077006232892;-58.50896812166431;SAN BLAS;5400;458;295000;644.1;1.2;14.5;VILLA LURO;COMUNA 10;SAN BLAS 5400;1407;C1407FUP
-34.609859699538866;-58.38620094747181;SAN JOSE;100;248;385000;1552.4;2;14.5;MONSERRAT;COMUNA 1;SAN JOSE 100;1076;C1076AAB
-34.613333840027316;-58.38604819955766;SAN JOSE;400;530;490000;924.5;0;14.5;MONSERRAT;COMUNA 1;SAN JOSE 400;1076;C1076AAH
-34.619771942519044;-58.38579410900929;SAN JOSE;1000;350;320000;914.3;4.2;14.5;CONSTITUCION;COMUNA 1;SAN JOSE 1000;1076;C1076AAT
-34.62601255350681;-58.385715461223214;SAN JOSE;1500;378;330000;873;3;14.5;CONSTITUCION;COMUNA 1;SAN JOSE 1500;1136;C1136AAF
-34.623113238951746;-58.39609335354724;SAN JUAN AV.;2200;1118;550000;491.9;0;14.5;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 2200;1232;C1232AAQ
-34.62329351884526;-58.39767886243905;SAN JUAN AV.;2300;262;500000;1908.4;5;14.5;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 2300;1232;C1232AAR
-34.62347873358966;-58.39912921665097;SAN JUAN AV.;2400;235;500000;2127.7;5.2;14.5;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 2400;1232;C1232AAS
-34.62347873358966;-58.39912921665097;SAN JUAN AV.;2400;500;1500000;3000;5;14.5;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 2400;1232;C1232AAS
-34.62428891981722;-58.405671235351605;SAN JUAN AV.;2900;500;500000;1000;0;14.5;SAN CRISTOBAL;COMUNA 3;SAN JUAN AV. 2900;1232;C1232AAX
-34.59923656309735;-58.4134403469273;SAN LUIS;3400;144;270000;1875;1.6;14.5;ALMAGRO;COMUNA 5;SAN LUIS 3400;1186;C1186ACN
-34.60268040275409;-58.466011276902705;SAN MARTIN AV.;2900;2005;5000000;2493.8;0;14.5;VILLA GRAL. MITRE;COMUNA 11;SAN MARTIN AV. 2900;1416;C1416CSQ
-34.602458122713834;-58.466908411335936;SAN MARTIN AV.;3000;301;690000;2292.4;5;14.5;VILLA GRAL. MITRE;COMUNA 11;SAN MARTIN AV. 3000;1416;C1416CSR
-34.601442064628856;-58.47118674336567;SAN MARTIN AV.;3400;560;600000;1071.4;0;14.5;PATERNAL;COMUNA 15;SAN MARTIN AV. 3400;1416;C1416CSV
-34.59938713043207;-58.47965359102807;SAN MARTIN AV.;4100;375;570000;1520;0;14.5;VILLA DEL PARQUE;COMUNA 11;SAN MARTIN AV. 4100;1417;C1417DSN
-34.59563124129916;-58.50065590765403;SAN MARTIN AV.;6000;251;580000;2310.8;3;14.5;VILLA DEVOTO;COMUNA 11;SAN MARTIN AV. 6000;1419;C1419IBP
-34.59563124129916;-58.50065590765403;SAN MARTIN AV.;6000;312;650000;2083.3;0;14.5;VILLA DEVOTO;COMUNA 11;SAN MARTIN AV. 6000;1419;C1419IBP
-34.59431883831944;-58.504079428052556;SAN MARTIN AV.;6300;412;1090000;2645.6;0;14.5;VILLA DEVOTO;COMUNA 11;SAN MARTIN AV. 6300;1419;C1419IBS
-34.593127040233114;-58.50732873066316;SAN MARTIN AV.;6600;141;395000;2801.4;0;14.5;VILLA DEVOTO;COMUNA 11;SAN MARTIN AV. 6600;1419;C1419ICP
-34.63890276760484;-58.46588658894978;SAN PEDRITO AV.;700;174;120000;689.7;1.5;14.5;FLORES;COMUNA 7;SAN PEDRITO AV. 700;1406;C1406EXT
-34.61441138170911;-58.50351760337144;SANABRIA;2400;405;450000;1111.1;3;14.5;MONTE CASTRO;COMUNA 10;SANABRIA 2400;1417;C1417AZF
-34.60723679637818;-58.41478050971269;SANCHEZ DE BUSTAMANTE;200;348;660000;1896.6;3.5;14.5;ALMAGRO;COMUNA 5;SANCHEZ DE BUSTAMANTE 200;1173;C1173ABB
-34.60300149139649;-58.414393459372214;SANCHEZ DE BUSTAMANTE;600;800;2700000;3375;0;14.5;ALMAGRO;COMUNA 5;SANCHEZ DE BUSTAMANTE 600;1173;C1173ABJ
-34.62347113428475;-58.38440020127549;SANTIAGO DEL ESTERO;1300;229;199000;869;3;14.5;CONSTITUCION;COMUNA 1;SANTIAGO DEL ESTERO 1300;1136;C1136ABB
-34.6246124725074;-58.384339389838615;SANTIAGO DEL ESTERO;1400;567;520000;917.1;0;14.5;CONSTITUCION;COMUNA 1;SANTIAGO DEL ESTERO 1400;1136;C1136ABD
-34.61124879821666;-58.49818090936495;SANTO TOME;3900;595;290000;487.4;3;14.5;VILLA DEL PARQUE;COMUNA 11;SANTO TOME 3900;1417;C1417GGF
-34.62630133019218;-58.52082221126322;SANTO TOME;6000;1039;750000;721.8;1;14.5;VERSALLES;COMUNA 10;SANTO TOME 6000;1408;C1408AYN
-34.64019556773686;-58.44165307779756;SARAZA;1700;142;120000;845.1;1.2;14.5;PARQUE CHACABUCO;COMUNA 7;SARAZA 1700;1406;C1406IFF
-34.604673567629895;-58.37644625996321;SARMIENTO;700;590;1950000;3305.1;0;14.5;SAN NICOLAS;COMUNA 1;SARMIENTO 700;1041;C1041AAN
-34.606582940673924;-58.41125067749737;SARMIENTO;3200;215;298000;1386;3;14.5;BALVANERA;COMUNA 3;SARMIENTO 3200;1196;C1196AAH
-34.60435504197819;-58.42577166226501;SARMIENTO;4300;171;340000;1988.3;3;14.5;ALMAGRO;COMUNA 5;SARMIENTO 4300;1197;C1197AAL
-34.63216618982265;-58.48468941087379;SEGUROLA AV.;200;265;450000;1698.1;0;14.5;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 200;1407;C1407ANB
-34.63109925496881;-58.48602933264921;SEGUROLA AV.;300;217;550000;2534.6;0;14.5;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 300;1407;C1407AND
-34.624674694122795;-58.494106764628846;SEGUROLA AV.;1200;281;620000;2206.4;5;14.5;VELEZ SARSFIELD;COMUNA 10;SEGUROLA AV. 1200;1407;C1407ANX
-34.6258331389382;-58.42840715631624;SENILLOSA;800;372;790000;2123.7;3;14.5;CABALLITO;COMUNA 6;SENILLOSA 800;1424;C1424BOP
-34.6258331389382;-58.42840715631624;SENILLOSA;800;373;900000;2412.9;0;14.5;CABALLITO;COMUNA 6;SENILLOSA 800;1424;C1424BOP
;;SIMBRON;2900;199;395000;1984.9;0;14.5;;;;;
-34.599575693948516;-58.496495945955324;SIMBRON;3200;238;480000;2016.8;1.2;14.5;VILLA DEL PARQUE;COMUNA 11;SIMBRON 3200;1417;C1417EUF
-34.57775729380029;-58.43661259357199;SOLER;6000;236;1000000;4237.3;3.5;14.5;PALERMO;COMUNA 14;SOLER 6000;1425;C1425BYN
-34.63372985080583;-58.35477598861845;SUAREZ;100;286;87999;307.7;2;14.5;BOCA;COMUNA 4;SUAREZ 100;1162;C1162AEB
-34.635907022344774;-58.36025309040252;SUAREZ;500;256;200000;781.3;0;14.5;BOCA;COMUNA 4;SUAREZ 500;1162;C1162AEJ
-34.635907022344774;-58.36025309040252;SUAREZ;500;700;250000;357.1;0;14.5;BOCA;COMUNA 4;SUAREZ 500;1162;C1162AEJ
-34.636482653051495;-58.36166193046421;SUAREZ;600;226;150000;663.7;5.2;14.5;BOCA;COMUNA 4;SUAREZ 600;1162;C1162AEL
-34.56390258607409;-58.45494820123288;SUCRE, ANTONIO JOSE DE, MCAL.;2400;168;1080000;6428.6;5;14.5;BELGRANO;COMUNA 13;SUCRE, ANTONIO JOSE DE, MCAL. 2400;1428;C1428DVP
-34.598841064826885;-58.453279051874624;SUNCHALES;500;135;220000;1629.6;3;14.5;VILLA CRESPO;COMUNA 15;SUNCHALES 500;;
-34.59952101309552;-58.454137828198974;SUNCHALES;600;117;240000;2051.3;3;14.5;VILLA CRESPO;COMUNA 15;SUNCHALES 600;1416;C1416EBB
-34.60090606293131;-58.45602728917466;SUNCHALES;800;210;265000;1261.9;3;14.5;VILLA CRESPO;COMUNA 15;SUNCHALES 800;1416;C1416EBF
-34.57189146401846;-58.4631424625607;SUPERI;1700;350;780000;2228.6;1;14.5;BELGRANO;COMUNA 13;SUPERI 1700;1426;C1426BAL
;;TABORDA, DIOGENES;600;290;200000;689.7;0;14.5;;;;;
-34.6150726677315;-58.378886429192995;TACUARI;600;137;220000;1605.8;2.5;14.5;MONSERRAT;COMUNA 1;TACUARI 600;1071;C1071AAL
-34.61960501582055;-58.37865757942719;TACUARI;1000;580;620000;1069;3.7;14.5;CONSTITUCION;COMUNA 1;TACUARI 1000;1071;C1071AAT
-34.62775844031696;-58.37662215147793;TACUARI;1700;476;700000;1470.6;3.9;14.5;CONSTITUCION;COMUNA 1;TACUARI 1700;1139;C1139AAJ
-34.56042362473133;-58.479616336136765;TAMBORINI, JOSE PASCUAL;3900;158;200000;1265.8;1.6;14.5;COGHLAN;COMUNA 12;TAMBORINI, JOSE PASCUAL 3900;1430;C1430ARL
-34.56905146907946;-58.497063714747405;TAMBORINI, JOSE PASCUAL;5600;201;240000;1194;1.6;14.5;VILLA URQUIZA;COMUNA 12;TAMBORINI, JOSE PASCUAL 5600;1431;C1431AGT
-34.57163072609908;-58.50191615017864;TAMBORINI, JOSE PASCUAL;6000;352;310000;880.7;1.6;14.5;VILLA URQUIZA;COMUNA 12;TAMBORINI, JOSE PASCUAL 6000;1431;C1431AHB
-34.57218189718369;-58.50294921539507;TAMBORINI, JOSE PASCUAL;6100;360;370000;1027.8;1.6;14.5;VILLA URQUIZA;COMUNA 12;TAMBORINI, JOSE PASCUAL 6100;1431;C1431AHD
;;TANDIL;2500;485;550000;1134;2.8;14.5;;;;;
-34.64740709764341;-58.48499740679833;TANDIL;4500;275;160000;581.8;1.2;14.5;PARQUE AVELLANEDA;COMUNA 9;TANDIL 4500;1407;C1407HHX
-34.64892821780253;-58.4949144566233;TAPALQUE;5200;225;180000;800;1.2;14.5;MATADEROS;COMUNA 9;TAPALQUE 5200;1440;C1440AEF
-34.65542420776128;-58.50272371437489;TAPALQUE;6100;300;180000;600;1.2;14.5;MATADEROS;COMUNA 9;TAPALQUE 6100;1440;C1440AEX
-34.58666331125968;-58.47524403200619;TASSO;2700;185;279000;1508.1;3;14.5;PARQUE CHAS;COMUNA 15;TASSO 2700;1427;C1427DDB
-34.62385829932649;-58.47122166913294;TERRADA;700;148;330000;2229.7;0;14.5;FLORES;COMUNA 7;TERRADA 700;1406;C1406AHL
-34.62286237565092;-58.47166312256747;TERRADA;800;356;560000;1573;0;14.5;FLORES;COMUNA 7;TERRADA 800;1406;C1406AHN
-34.62086310465573;-58.47254786378927;TERRADA;1000;154;220000;1428.6;3;14.5;FLORES;COMUNA 7;TERRADA 1000;1406;C1406AHR
-34.61286370619649;-58.478558787974634;TERRADA;1800;275;380000;1381.8;0;14.5;VILLA SANTA RITA;COMUNA 11;TERRADA 1800;1416;C1416ARN
-34.609849231158044;-58.480960976673934;TERRADA;2100;206;430000;2087.4;3.5;14.5;VILLA SANTA RITA;COMUNA 11;TERRADA 2100;1416;C1416ART
-34.600135573018996;-58.48924826547711;TERRADA;3100;430;450000;1046.5;1.2;14.5;VILLA DEL PARQUE;COMUNA 11;TERRADA 3100;1417;C1417CXB
;;TERRADA;3500;376;400000;1063.8;1.2;14.5;;;;;
-34.58480827475066;-58.50182815117981;TERRADA;4800;148;169000;1141.9;2;14.5;VILLA PUEYRREDON;COMUNA 12;TERRADA 4800;1419;C1419DKV
-34.60620141073366;-58.46803661584032;TERRERO;2000;277;295000;1065;3;14.5;VILLA GRAL. MITRE;COMUNA 11;TERRERO 2000;1416;C1416BMR
-34.59333536662051;-58.439838343718904;THAMES;800;210;800000;3809.5;1.6;14.5;VILLA CRESPO;COMUNA 15;THAMES 800;1414;C1414DCP
-34.59022672704312;-58.43449451419263;THAMES;1300;293;400000;1365.2;0;14.5;PALERMO;COMUNA 14;THAMES 1300;1414;C1414DCZ
-34.59764753283838;-58.49076069162628;TINOGASTA;2800;160;480000;3000;0;14.5;VILLA DEL PARQUE;COMUNA 11;TINOGASTA 2800;1417;C1417EHH
-34.615854279240246;-58.51964505410829;TINOGASTA;5200;171;180000;1052.6;1.2;14.5;VILLA DEVOTO;COMUNA 11;TINOGASTA 5200;1417;C1417EJL
-34.641485274799685;-58.5145445513669;TONELERO;6000;283;360000;1272.1;3.5;14.5;LINIERS;COMUNA 9;TONELERO 6000;1408;C1408EOD
;;TORRENT;1100;200;340000;1700;3;14.5;;;;;
-34.6152515028582;-58.4602992749532;TRELLES, MANUEL R.;1000;142;350000;2464.8;3.5;14.5;FLORES;COMUNA 7;TRELLES, MANUEL R. 1000;1406;C1406BMH
-34.61166168487784;-58.46559261742257;TRES ARROYOS;2000;189;200000;1058.2;0;14.5;VILLA GRAL. MITRE;COMUNA 11;TRES ARROYOS 2000;1416;C1416DDD
-34.61811588859636;-58.47778446682141;TRES ARROYOS;3000;320;395000;1234.4;3.5;14.5;VILLA SANTA RITA;COMUNA 11;TRES ARROYOS 3000;1416;C1416DDX
-34.5852228075016;-58.46184666619276;TRIUNVIRATO AV.;2800;375;1450000;3866.7;0;14.5;VILLA ORTUZAR;COMUNA 15;TRIUNVIRATO AV. 2800;1427;C1427AAN
-34.58391344785687;-58.467255379912665;TRIUNVIRATO AV.;3200;118;409000;3466.1;0;14.5;VILLA ORTUZAR;COMUNA 15;TRIUNVIRATO AV. 3200;1427;C1427AAR
-34.58391344785687;-58.467255379912665;TRIUNVIRATO AV.;3200;222;520000;2342.3;0;14.5;VILLA ORTUZAR;COMUNA 15;TRIUNVIRATO AV. 3200;1427;C1427AAR
-34.58324129916206;-58.469313037407666;TRIUNVIRATO AV.;3400;293;650000;2218.4;0;14.5;VILLA ORTUZAR;COMUNA 15;TRIUNVIRATO AV. 3400;1427;C1427AAT
-34.57964352397773;-58.477145128440796;TRIUNVIRATO AV.;4000;574;1440000;2508.7;0;14.5;PARQUE CHAS;COMUNA 15;TRIUNVIRATO AV. 4000;1431;C1431FBP
-34.64516822160816;-58.418329294789174;TROLE;500;225;152000;675.6;3.8;14.5;NUEVA POMPEYA;COMUNA 4;TROLE 500;1437;C1437DKJ
-34.58534140054333;-58.46750922415094;TRONADOR;600;2179;4300000;1973.4;0;14.5;VILLA ORTUZAR;COMUNA 15;TRONADOR 600;1427;C1427CRL
-34.55992808918651;-58.481432813541275;TRONADOR;3400;376;410000;1090.4;1.6;14.5;COGHLAN;COMUNA 12;TRONADOR 3400;1430;C1430DMJ
-34.600309850284816;-58.41218890714696;TUCUMAN;3300;248;279000;1125;0;14.5;BALVANERA;COMUNA 3;TUCUMAN 3300;1189;C1189AAL
-34.59937835359808;-58.41588582069524;TUCUMAN;3600;850;1260000;1482.4;1.6;14.5;ALMAGRO;COMUNA 5;TUCUMAN 3600;1189;C1189AAR
-34.62500360524405;-58.494620312085964;TUPAC AMARU;1200;280;580000;2071.4;0;14.5;VELEZ SARSFIELD;COMUNA 10;TUPAC AMARU 1200;1407;C1407CXF
-34.6448334523331;-58.52718663785531;TUYUTI;7200;407;220000;540.5;1;14.5;LINIERS;COMUNA 9;TUYUTI 7200;1408;C1408EFN
-34.55262417629498;-58.45460812134763;UGARTE, MANUEL;1700;405;1100000;2716;3;14.5;BELGRANO;COMUNA 13;UGARTE, MANUEL 1700;1428;C1428BRD
;;URIARTE;800;484;890000;1838.8;1.6;14.5;;;;;
-34.58619458846489;-58.430285212161394;URIARTE;1800;164;360000;2195.1;0;14.5;PALERMO;COMUNA 14;URIARTE 1800;1414;C1414DAT
-34.597129149408666;-58.398942132219815;URIBURU JOSE E., PRES.;1000;1100;1450000;1318.2;4;14.5;RECOLETA;COMUNA 2;URIBURU JOSE E., PRES. 1000;1114;C1114AAD
-34.61146820427118;-58.41019808355335;URQUIZA, GRAL.;100;846;820000;969.3;0;14.5;BALVANERA;COMUNA 3;URQUIZA, GRAL. 100;1215;C1215ADB
-34.62449953191915;-58.40884384750718;URQUIZA, GRAL.;1200;244;420000;1721.3;3.2;14.5;SAN CRISTOBAL;COMUNA 3;URQUIZA, GRAL. 1200;1221;C1221ADN
-34.62823096909466;-58.408442446048255;URQUIZA, GRAL.;1500;347;335000;965.4;4.3;14.5;SAN CRISTOBAL;COMUNA 3;URQUIZA, GRAL. 1500;1243;C1243AEF
-34.63849845057634;-58.39948732930417;USPALLATA;2700;316;390000;1234.2;0;14.5;PARQUE PATRICIOS;COMUNA 4;USPALLATA 2700;1437;C1437JCB
;;USPALLATA;3500;1335;2500000;1872.7;3;14.5;;;;;
-34.62380214093893;-58.42877926527892;VALLE;100;326;830000;2546;3;14.5;CABALLITO;COMUNA 6;VALLE 100;1424;C1424BVB
-34.623993218048916;-58.43025670632232;VALLE;200;166;359000;2162.7;3;14.5;CABALLITO;COMUNA 6;VALLE 200;1424;C1424BVD
-34.62447843328222;-58.434367088983414;VALLE;500;156;350000;2243.6;0;14.5;CABALLITO;COMUNA 6;VALLE 500;1424;C1424BVJ
-34.63696070998924;-58.363214089844874;VALLE IBERLUCEA DEL, DR.;1000;400;600000;1500;0;14.5;BOCA;COMUNA 4;VALLE IBERLUCEA DEL, DR. 1000;1160;C1160ABH
-34.63283743234594;-58.36022179920006;VALLE, ARISTOBULO DEL;400;375;200000;533.3;2.6;14.5;BOCA;COMUNA 4;VALLE, ARISTOBULO DEL 400;1161;C1161AEB
-34.633437920785106;-58.36169570618757;VALLE, ARISTOBULO DEL;500;348;220000;632.2;0;14.5;BOCA;COMUNA 4;VALLE, ARISTOBULO DEL 500;1161;C1161AED
-34.5910565647853;-58.5059502247339;VALLEJOS;3300;109;178500;1637.6;3;14.5;VILLA PUEYRREDON;COMUNA 12;VALLEJOS 3300;1419;C1419GIZ
-34.61183124935868;-58.441927284258746;VALLESE, FELIPE;600;266;395000;1485;2.5;14.5;CABALLITO;COMUNA 6;VALLESE, FELIPE 600;1405;C1405CWF
-34.617162830873326;-58.456567127219266;VALLESE, FELIPE;1600;645;1200000;1860.5;3.5;14.5;CABALLITO;COMUNA 6;VALLESE, FELIPE 1600;1406;C1406FSD
-34.630807119660034;-58.46496095917892;VARELA;100;305;590000;1934.4;5;14.5;FLORES;COMUNA 7;VARELA 100;1406;C1406EKB
-34.63198213451451;-58.46444105120551;VARELA;200;5800;3200000;551.7;3.5;14.5;FLORES;COMUNA 7;VARELA 200;1406;C1406EKD
-34.63642148955362;-58.46181616899408;VARELA AV.;600;244;350000;1434.4;4.2;14.5;FLORES;COMUNA 7;VARELA AV. 600;1406;C1406EKL
-34.64034458406585;-58.45756709720337;VARELA AV.;1000;186;280000;1505.4;0;14.5;FLORES;COMUNA 7;VARELA AV. 1000;1406;C1406EKT
